Agent_ID,Blueprint_Name,Agent_Name,Domain,Subdomain,Category,Level,Sector_Instance,Region,Priority,Complexity,Market_Size_USD_Bn,Carbon_Impact_GtCO2_per_year,Payback_Years,Development_Timeline,Description
GLA-00088,Industrial Process Heat Coordinator,Process Heat Coordinator for Steel in Nordics (Site level),Industrial,Process Heat,Coordinator,Site,Steel,Nordics,P0,High,4,2.5,02-May,Q1 2026,AI coordinator agent that optimizes process heat in the industrial sector for Steel in Nordics at the site level to reduce emissions and operating cost.
GLA-00089,Industrial Process Heat Coordinator,Process Heat Coordinator for Steel in Australia (Site level),Industrial,Process Heat,Coordinator,Site,Steel,Australia,P0,High,4,2.5,02-May,Q1 2026,AI coordinator agent that optimizes process heat in the industrial sector for Steel in Australia at the site level to reduce emissions and operating cost.
GLA-00090,Industrial Process Heat Coordinator,Process Heat Coordinator for Steel in Brazil (Site level),Industrial,Process Heat,Coordinator,Site,Steel,Brazil,P0,High,4,2.5,02-May,Q1 2026,AI coordinator agent that optimizes process heat in the industrial sector for Steel in Brazil at the site level to reduce emissions and operating cost.
GLA-00091,Industrial Process Heat Coordinator,Process Heat Coordinator for Steel in Global (Fleet level),Industrial,Process Heat,Coordinator,Fleet,Steel,Global,P0,High,6,2.5,02-May,Q1 2026,AI coordinator agent that optimizes process heat in the industrial sector for Steel in Global at the fleet level to reduce emissions and operating cost.
GLA-00092,Industrial Process Heat Coordinator,Process Heat Coordinator for Steel in US (Fleet level),Industrial,Process Heat,Coordinator,Fleet,Steel,US,P0,High,6,2.5,02-May,Q1 2026,AI coordinator agent that optimizes process heat in the industrial sector for Steel in US at the fleet level to reduce emissions and operating cost.
GLA-00093,Industrial Process Heat Coordinator,Process Heat Coordinator for Steel in EU (Fleet level),Industrial,Process Heat,Coordinator,Fleet,Steel,EU,P0,High,6,2.5,02-May,Q1 2026,AI coordinator agent that optimizes process heat in the industrial sector for Steel in EU at the fleet level to reduce emissions and operating cost.
GLA-00094,Industrial Process Heat Coordinator,Process Heat Coordinator for Steel in UK (Fleet level),Industrial,Process Heat,Coordinator,Fleet,Steel,UK,P0,High,6,2.5,02-May,Q1 2026,AI coordinator agent that optimizes process heat in the industrial sector for Steel in UK at the fleet level to reduce emissions and operating cost.
GLA-00095,Industrial Process Heat Coordinator,Process Heat Coordinator for Steel in China (Fleet level),Industrial,Process Heat,Coordinator,Fleet,Steel,China,P0,High,6,2.5,02-May,Q1 2026,AI coordinator agent that optimizes process heat in the industrial sector for Steel in China at the fleet level to reduce emissions and operating cost.
GLA-00096,Industrial Process Heat Coordinator,Process Heat Coordinator for Steel in India (Fleet level),Industrial,Process Heat,Coordinator,Fleet,Steel,India,P0,High,6,2.5,02-May,Q1 2026,AI coordinator agent that optimizes process heat in the industrial sector for Steel in India at the fleet level to reduce emissions and operating cost.
GLA-00097,Industrial Process Heat Coordinator,Process Heat Coordinator for Steel in SEAsia (Fleet level),Industrial,Process Heat,Coordinator,Fleet,Steel,SEAsia,P0,High,6,2.5,02-May,Q1 2026,AI coordinator agent that optimizes process heat in the industrial sector for Steel in SEAsia at the fleet level to reduce emissions and operating cost.
GLA-00098,Industrial Process Heat Coordinator,Process Heat Coordinator for Steel in MENA (Fleet level),Industrial,Process Heat,Coordinator,Fleet,Steel,MENA,P0,High,6,2.5,02-May,Q1 2026,AI coordinator agent that optimizes process heat in the industrial sector for Steel in MENA at the fleet level to reduce emissions and operating cost.
GLA-00099,Industrial Process Heat Coordinator,Process Heat Coordinator for Steel in LatAm (Fleet level),Industrial,Process Heat,Coordinator,Fleet,Steel,LatAm,P0,High,6,2.5,02-May,Q1 2026,AI coordinator agent that optimizes process heat in the industrial sector for Steel in LatAm at the fleet level to reduce emissions and operating cost.
GLA-00100,Industrial Process Heat Coordinator,Process Heat Coordinator for Steel in Africa (Fleet level),Industrial,Process Heat,Coordinator,Fleet,Steel,Africa,P0,High,6,2.5,02-May,Q1 2026,AI coordinator agent that optimizes process heat in the industrial sector for Steel in Africa at the fleet level to reduce emissions and operating cost.
GLA-00101,Industrial Process Heat Coordinator,Process Heat Coordinator for Steel in Japan (Fleet level),Industrial,Process Heat,Coordinator,Fleet,Steel,Japan,P0,High,6,2.5,02-May,Q1 2026,AI coordinator agent that optimizes process heat in the industrial sector for Steel in Japan at the fleet level to reduce emissions and operating cost.
GLA-00102,Industrial Process Heat Coordinator,Process Heat Coordinator for Steel in Canada (Fleet level),Industrial,Process Heat,Coordinator,Fleet,Steel,Canada,P0,High,6,2.5,02-May,Q1 2026,AI coordinator agent that optimizes process heat in the industrial sector for Steel in Canada at the fleet level to reduce emissions and operating cost.
GLA-00103,Industrial Process Heat Coordinator,Process Heat Coordinator for Steel in Nordics (Fleet level),Industrial,Process Heat,Coordinator,Fleet,Steel,Nordics,P0,High,6,2.5,02-May,Q1 2026,AI coordinator agent that optimizes process heat in the industrial sector for Steel in Nordics at the fleet level to reduce emissions and operating cost.
GLA-00104,Industrial Process Heat Coordinator,Process Heat Coordinator for Steel in Australia (Fleet level),Industrial,Process Heat,Coordinator,Fleet,Steel,Australia,P0,High,6,2.5,02-May,Q1 2026,AI coordinator agent that optimizes process heat in the industrial sector for Steel in Australia at the fleet level to reduce emissions and operating cost.
GLA-00105,Industrial Process Heat Coordinator,Process Heat Coordinator for Steel in Brazil (Fleet level),Industrial,Process Heat,Coordinator,Fleet,Steel,Brazil,P0,High,6,2.5,02-May,Q1 2026,AI coordinator agent that optimizes process heat in the industrial sector for Steel in Brazil at the fleet level to reduce emissions and operating cost.
GLA-00106,Industrial Process Heat Coordinator,Process Heat Coordinator for Steel in Global (Portfolio level),Industrial,Process Heat,Coordinator,Portfolio,Steel,Global,P0,High,8,2.5,02-May,Q1 2026,AI coordinator agent that optimizes process heat in the industrial sector for Steel in Global at the portfolio level to reduce emissions and operating cost.
GLA-00107,Industrial Process Heat Coordinator,Process Heat Coordinator for Steel in US (Portfolio level),Industrial,Process Heat,Coordinator,Portfolio,Steel,US,P0,High,8,2.5,02-May,Q1 2026,AI coordinator agent that optimizes process heat in the industrial sector for Steel in US at the portfolio level to reduce emissions and operating cost.
GLA-00108,Industrial Process Heat Coordinator,Process Heat Coordinator for Steel in EU (Portfolio level),Industrial,Process Heat,Coordinator,Portfolio,Steel,EU,P0,High,8,2.5,02-May,Q1 2026,AI coordinator agent that optimizes process heat in the industrial sector for Steel in EU at the portfolio level to reduce emissions and operating cost.
GLA-00109,Industrial Process Heat Coordinator,Process Heat Coordinator for Steel in UK (Portfolio level),Industrial,Process Heat,Coordinator,Portfolio,Steel,UK,P0,High,8,2.5,02-May,Q1 2026,AI coordinator agent that optimizes process heat in the industrial sector for Steel in UK at the portfolio level to reduce emissions and operating cost.
GLA-00110,Industrial Process Heat Coordinator,Process Heat Coordinator for Steel in China (Portfolio level),Industrial,Process Heat,Coordinator,Portfolio,Steel,China,P0,High,8,2.5,02-May,Q1 2026,AI coordinator agent that optimizes process heat in the industrial sector for Steel in China at the portfolio level to reduce emissions and operating cost.
GLA-00111,Industrial Process Heat Coordinator,Process Heat Coordinator for Steel in India (Portfolio level),Industrial,Process Heat,Coordinator,Portfolio,Steel,India,P0,High,8,2.5,02-May,Q1 2026,AI coordinator agent that optimizes process heat in the industrial sector for Steel in India at the portfolio level to reduce emissions and operating cost.
GLA-00112,Industrial Process Heat Coordinator,Process Heat Coordinator for Steel in SEAsia (Portfolio level),Industrial,Process Heat,Coordinator,Portfolio,Steel,SEAsia,P0,High,8,2.5,02-May,Q1 2026,AI coordinator agent that optimizes process heat in the industrial sector for Steel in SEAsia at the portfolio level to reduce emissions and operating cost.
GLA-00113,Industrial Process Heat Coordinator,Process Heat Coordinator for Steel in MENA (Portfolio level),Industrial,Process Heat,Coordinator,Portfolio,Steel,MENA,P0,High,8,2.5,02-May,Q1 2026,AI coordinator agent that optimizes process heat in the industrial sector for Steel in MENA at the portfolio level to reduce emissions and operating cost.
GLA-00114,Industrial Process Heat Coordinator,Process Heat Coordinator for Steel in LatAm (Portfolio level),Industrial,Process Heat,Coordinator,Portfolio,Steel,LatAm,P0,High,8,2.5,02-May,Q1 2026,AI coordinator agent that optimizes process heat in the industrial sector for Steel in LatAm at the portfolio level to reduce emissions and operating cost.
GLA-00115,Industrial Process Heat Coordinator,Process Heat Coordinator for Steel in Africa (Portfolio level),Industrial,Process Heat,Coordinator,Portfolio,Steel,Africa,P0,High,8,2.5,02-May,Q1 2026,AI coordinator agent that optimizes process heat in the industrial sector for Steel in Africa at the portfolio level to reduce emissions and operating cost.
GLA-00116,Industrial Process Heat Coordinator,Process Heat Coordinator for Steel in Japan (Portfolio level),Industrial,Process Heat,Coordinator,Portfolio,Steel,Japan,P0,High,8,2.5,02-May,Q1 2026,AI coordinator agent that optimizes process heat in the industrial sector for Steel in Japan at the portfolio level to reduce emissions and operating cost.
GLA-00117,Industrial Process Heat Coordinator,Process Heat Coordinator for Steel in Canada (Portfolio level),Industrial,Process Heat,Coordinator,Portfolio,Steel,Canada,P0,High,8,2.5,02-May,Q1 2026,AI coordinator agent that optimizes process heat in the industrial sector for Steel in Canada at the portfolio level to reduce emissions and operating cost.
GLA-00118,Industrial Process Heat Coordinator,Process Heat Coordinator for Steel in Nordics (Portfolio level),Industrial,Process Heat,Coordinator,Portfolio,Steel,Nordics,P0,High,8,2.5,02-May,Q1 2026,AI coordinator agent that optimizes process heat in the industrial sector for Steel in Nordics at the portfolio level to reduce emissions and operating cost.
GLA-00119,Industrial Process Heat Coordinator,Process Heat Coordinator for Steel in Australia (Portfolio level),Industrial,Process Heat,Coordinator,Portfolio,Steel,Australia,P0,High,8,2.5,02-May,Q1 2026,AI coordinator agent that optimizes process heat in the industrial sector for Steel in Australia at the portfolio level to reduce emissions and operating cost.
GLA-00120,Industrial Process Heat Coordinator,Process Heat Coordinator for Steel in Brazil (Portfolio level),Industrial,Process Heat,Coordinator,Portfolio,Steel,Brazil,P0,High,8,2.5,02-May,Q1 2026,AI coordinator agent that optimizes process heat in the industrial sector for Steel in Brazil at the portfolio level to reduce emissions and operating cost.
GLA-00121,Industrial Process Heat Coordinator,Process Heat Coordinator for Cement in Global (Asset level),Industrial,Process Heat,Coordinator,Asset,Cement,Global,P0,High,2,2.5,02-May,Q1 2026,AI coordinator agent that optimizes process heat in the industrial sector for Cement in Global at the asset level to reduce emissions and operating cost.
GLA-00122,Industrial Process Heat Coordinator,Process Heat Coordinator for Cement in US (Asset level),Industrial,Process Heat,Coordinator,Asset,Cement,US,P0,High,2,2.5,02-May,Q1 2026,AI coordinator agent that optimizes process heat in the industrial sector for Cement in US at the asset level to reduce emissions and operating cost.
GLA-00123,Industrial Process Heat Coordinator,Process Heat Coordinator for Cement in EU (Asset level),Industrial,Process Heat,Coordinator,Asset,Cement,EU,P0,High,2,2.5,02-May,Q1 2026,AI coordinator agent that optimizes process heat in the industrial sector for Cement in EU at the asset level to reduce emissions and operating cost.
GLA-00124,Industrial Process Heat Coordinator,Process Heat Coordinator for Cement in UK (Asset level),Industrial,Process Heat,Coordinator,Asset,Cement,UK,P0,High,2,2.5,02-May,Q1 2026,AI coordinator agent that optimizes process heat in the industrial sector for Cement in UK at the asset level to reduce emissions and operating cost.
GLA-00125,Industrial Process Heat Coordinator,Process Heat Coordinator for Cement in China (Asset level),Industrial,Process Heat,Coordinator,Asset,Cement,China,P0,High,2,2.5,02-May,Q1 2026,AI coordinator agent that optimizes process heat in the industrial sector for Cement in China at the asset level to reduce emissions and operating cost.
