Agent_ID,Blueprint_Name,Agent_Name,Domain,Subdomain,Category,Level,Sector_Instance,Region,Priority,Complexity,Market_Size_USD_Bn,Carbon_Impact_GtCO2_per_year,Payback_Years,Development_Timeline,Description
GLA-00086,Industrial Heat Recovery Reporter,Heat Recovery Reporter for Glass in Japan (Site level),Industrial,Heat Recovery,Reporter,Site,Glass,Japan,P2,Low,3.0,1.8,0.5-2,Q4 2026,AI reporter agent that reports and documents heat recovery in the industrial sector for Glass in Japan at the site level to reduce emissions and operating cost.
GLA-00087,Industrial Heat Pumps Integrator,Heat Pumps Integrator for Mining in Canada (Fleet level),Industrial,Heat Pumps,Integrator,Fleet,Mining,Canada,P0,High,5.4,2.2,2-5,Q1 2026,AI integrator agent that integrates and connects heat pumps in the industrial sector for Mining in Canada at the fleet level to reduce emissions and operating cost.
GLA-00088,Industrial Process Integration Communicator,Process Integration Communicator for Ceramics in Nordics (Portfolio level),Industrial,Process Integration,Communicator,Portfolio,Ceramics,Nordics,P2,Low,3.2,1.0,0.5-2,Q4 2026,AI communicator agent that communicates and engages process integration in the industrial sector for Ceramics in Nordics at the portfolio level to reduce emissions and operating cost.
GLA-00089,Industrial Future Fuels Coordinator,Future Fuels Coordinator for GenericIndustrial in Australia (Asset level),Industrial,Future Fuels,Coordinator,Asset,GenericIndustrial,Australia,P0,High,1.2,1.5,2-5,Q1 2026,AI coordinator agent that coordinates and orchestrates future fuels in the industrial sector for GenericIndustrial in Australia at the asset level to reduce emissions and operating cost.
GLA-00090,Industrial Steam & Boilers Optimizer,Steam & Boilers Optimizer for Steel in Brazil (Site level),Industrial,Steam & Boilers,Optimizer,Site,Steel,Brazil,P0,High,2.0,1.6,2-5,Q4 2025,AI optimizer agent that optimizes and enhances steam & boilers in the industrial sector for Steel in Brazil at the site level to reduce emissions and operating cost.
GLA-00091,Industrial Combustion Monitor,Combustion Monitor for Cement in Global (Fleet level),Industrial,Combustion,Monitor,Fleet,Cement,Global,P1,Medium,2.7,1.4,1-3,Q3 2026,AI monitor agent that monitors and tracks combustion in the industrial sector for Cement in Global at the fleet level to reduce emissions and operating cost.
GLA-00092,Industrial Process Heat Controller,Process Heat Controller for Chemicals in US (Portfolio level),Industrial,Process Heat,Controller,Portfolio,Chemicals,US,P1,Medium,8.0,2.5,1-3,Q2 2026,AI controller agent that controls and regulates process heat in the industrial sector for Chemicals in US at the portfolio level to reduce emissions and operating cost.
GLA-00093,Industrial Heat Recovery Automator,Heat Recovery Automator for Refining in EU (Asset level),Industrial,Heat Recovery,Automator,Asset,Refining,EU,P1,Medium,1.5,1.8,1-3,Q3 2026,AI automator agent that automates and manages heat recovery in the industrial sector for Refining in EU at the asset level to reduce emissions and operating cost.
GLA-00094,Industrial Heat Pumps Predictor,Heat Pumps Predictor for Petrochemicals in UK (Site level),Industrial,Heat Pumps,Predictor,Site,Petrochemicals,UK,P1,Medium,3.6,2.2,1-3,Q2 2026,AI predictor agent that predicts and forecasts heat pumps in the industrial sector for Petrochemicals in UK at the site level to reduce emissions and operating cost.
GLA-00095,Industrial Process Integration Analyzer,Process Integration Analyzer for PulpPaper in China (Fleet level),Industrial,Process Integration,Analyzer,Fleet,PulpPaper,China,P1,Medium,2.4,1.0,1-3,Q3 2026,AI analyzer agent that analyzes and evaluates process integration in the industrial sector for PulpPaper in China at the fleet level to reduce emissions and operating cost.
GLA-00096,Industrial Future Fuels Calculator,Future Fuels Calculator for FoodBeverage in India (Portfolio level),Industrial,Future Fuels,Calculator,Portfolio,FoodBeverage,India,P2,Low,4.8,1.5,0.5-2,Q4 2026,AI calculator agent that calculates and quantifies future fuels in the industrial sector for FoodBeverage in India at the portfolio level to reduce emissions and operating cost.
GLA-00097,Industrial Steam & Boilers Reporter,Steam & Boilers Reporter for Glass in SEAsia (Asset level),Industrial,Steam & Boilers,Reporter,Asset,Glass,SEAsia,P2,Low,1.0,1.6,0.5-2,Q1 2027,AI reporter agent that reports and documents steam & boilers in the industrial sector for Glass in SEAsia at the asset level to reduce emissions and operating cost.
GLA-00098,Industrial Combustion Integrator,Combustion Integrator for Mining in MENA (Site level),Industrial,Combustion,Integrator,Site,Mining,MENA,P0,High,1.8,1.4,2-5,Q4 2025,AI integrator agent that integrates and connects combustion in the industrial sector for Mining in MENA at the site level to reduce emissions and operating cost.
GLA-00099,Industrial Process Heat Communicator,Process Heat Communicator for Ceramics in LatAm (Fleet level),Industrial,Process Heat,Communicator,Fleet,Ceramics,LatAm,P2,Low,6.0,2.5,0.5-2,Q1 2027,AI communicator agent that communicates and engages process heat in the industrial sector for Ceramics in LatAm at the fleet level to reduce emissions and operating cost.
GLA-00100,Industrial Heat Recovery Coordinator,Heat Recovery Coordinator for GenericIndustrial in Africa (Portfolio level),Industrial,Heat Recovery,Coordinator,Portfolio,GenericIndustrial,Africa,P0,High,6.0,1.8,2-5,Q4 2025,AI coordinator agent that coordinates and orchestrates heat recovery in the industrial sector for GenericIndustrial in Africa at the portfolio level to reduce emissions and operating cost.
GLA-00101,Industrial Heat Pumps Optimizer,Heat Pumps Optimizer for Steel in Japan (Asset level),Industrial,Heat Pumps,Optimizer,Asset,Steel,Japan,P0,High,1.8,2.2,2-5,Q1 2026,AI optimizer agent that optimizes and enhances heat pumps in the industrial sector for Steel in Japan at the asset level to reduce emissions and operating cost.
GLA-00102,Industrial Process Integration Monitor,Process Integration Monitor for Cement in Canada (Site level),Industrial,Process Integration,Monitor,Site,Cement,Canada,P1,Medium,1.6,1.0,1-3,Q2 2026,AI monitor agent that monitors and tracks process integration in the industrial sector for Cement in Canada at the site level to reduce emissions and operating cost.
GLA-00103,Industrial Future Fuels Controller,Future Fuels Controller for Chemicals in Nordics (Fleet level),Industrial,Future Fuels,Controller,Fleet,Chemicals,Nordics,P1,Medium,3.6,1.5,1-3,Q3 2026,AI controller agent that controls and regulates future fuels in the industrial sector for Chemicals in Nordics at the fleet level to reduce emissions and operating cost.
GLA-00104,Industrial Steam & Boilers Automator,Steam & Boilers Automator for Refining in Australia (Portfolio level),Industrial,Steam & Boilers,Automator,Portfolio,Refining,Australia,P1,Medium,4.0,1.6,1-3,Q2 2026,AI automator agent that automates and manages steam & boilers in the industrial sector for Refining in Australia at the portfolio level to reduce emissions and operating cost.
GLA-00105,Industrial Combustion Predictor,Combustion Predictor for Petrochemicals in Brazil (Asset level),Industrial,Combustion,Predictor,Asset,Petrochemicals,Brazil,P1,Medium,0.9,1.4,1-3,Q3 2026,AI predictor agent that predicts and forecasts combustion in the industrial sector for Petrochemicals in Brazil at the asset level to reduce emissions and operating cost.
GLA-00106,Industrial Process Heat Analyzer,Process Heat Analyzer for PulpPaper in Global (Site level),Industrial,Process Heat,Analyzer,Site,PulpPaper,Global,P1,Medium,4.0,2.5,1-3,Q2 2026,AI analyzer agent that analyzes and evaluates process heat in the industrial sector for PulpPaper in Global at the site level to reduce emissions and operating cost.
GLA-00107,Industrial Heat Recovery Calculator,Heat Recovery Calculator for FoodBeverage in US (Fleet level),Industrial,Heat Recovery,Calculator,Fleet,FoodBeverage,US,P2,Low,4.5,1.8,0.5-2,Q1 2027,AI calculator agent that calculates and quantifies heat recovery in the industrial sector for FoodBeverage in US at the fleet level to reduce emissions and operating cost.
GLA-00108,Industrial Heat Pumps Reporter,Heat Pumps Reporter for Glass in EU (Portfolio level),Industrial,Heat Pumps,Reporter,Portfolio,Glass,EU,P2,Low,7.2,2.2,0.5-2,Q4 2026,AI reporter agent that reports and documents heat pumps in the industrial sector for Glass in EU at the portfolio level to reduce emissions and operating cost.
GLA-00109,Industrial Process Integration Integrator,Process Integration Integrator for Mining in UK (Asset level),Industrial,Process Integration,Integrator,Asset,Mining,UK,P0,High,0.8,1.0,2-5,Q1 2026,AI integrator agent that integrates and connects process integration in the industrial sector for Mining in UK at the asset level to reduce emissions and operating cost.
GLA-00110,Industrial Future Fuels Communicator,Future Fuels Communicator for Ceramics in China (Site level),Industrial,Future Fuels,Communicator,Site,Ceramics,China,P2,Low,2.4,1.5,0.5-2,Q4 2026,AI communicator agent that communicates and engages future fuels in the industrial sector for Ceramics in China at the site level to reduce emissions and operating cost.
GLA-00111,Industrial Steam & Boilers Coordinator,Steam & Boilers Coordinator for GenericIndustrial in India (Fleet level),Industrial,Steam & Boilers,Coordinator,Fleet,GenericIndustrial,India,P0,High,3.0,1.6,2-5,Q1 2026,AI coordinator agent that coordinates and orchestrates steam & boilers in the industrial sector for GenericIndustrial in India at the fleet level to reduce emissions and operating cost.
GLA-00112,Industrial Combustion Optimizer,Combustion Optimizer for Steel in SEAsia (Portfolio level),Industrial,Combustion,Optimizer,Portfolio,Steel,SEAsia,P0,High,3.6,1.4,2-5,Q4 2025,AI optimizer agent that optimizes and enhances combustion in the industrial sector for Steel in SEAsia at the portfolio level to reduce emissions and operating cost.
GLA-00113,Industrial Process Heat Monitor,Process Heat Monitor for Cement in MENA (Asset level),Industrial,Process Heat,Monitor,Asset,Cement,MENA,P1,Medium,2.0,2.5,1-3,Q3 2026,AI monitor agent that monitors and tracks process heat in the industrial sector for Cement in MENA at the asset level to reduce emissions and operating cost.
GLA-00114,Industrial Heat Recovery Controller,Heat Recovery Controller for Chemicals in LatAm (Site level),Industrial,Heat Recovery,Controller,Site,Chemicals,LatAm,P1,Medium,3.0,1.8,1-3,Q2 2026,AI controller agent that controls and regulates heat recovery in the industrial sector for Chemicals in LatAm at the site level to reduce emissions and operating cost.
GLA-00115,Industrial Heat Pumps Automator,Heat Pumps Automator for Refining in Africa (Fleet level),Industrial,Heat Pumps,Automator,Fleet,Refining,Africa,P1,Medium,5.4,2.2,1-3,Q3 2026,AI automator agent that automates and manages heat pumps in the industrial sector for Refining in Africa at the fleet level to reduce emissions and operating cost.
GLA-00116,Industrial Process Integration Predictor,Process Integration Predictor for Petrochemicals in Japan (Portfolio level),Industrial,Process Integration,Predictor,Portfolio,Petrochemicals,Japan,P1,Medium,3.2,1.0,1-3,Q2 2026,AI predictor agent that predicts and forecasts process integration in the industrial sector for Petrochemicals in Japan at the portfolio level to reduce emissions and operating cost.
GLA-00117,Industrial Future Fuels Analyzer,Future Fuels Analyzer for PulpPaper in Canada (Asset level),Industrial,Future Fuels,Analyzer,Asset,PulpPaper,Canada,P1,Medium,1.2,1.5,1-3,Q3 2026,AI analyzer agent that analyzes and evaluates future fuels in the industrial sector for PulpPaper in Canada at the asset level to reduce emissions and operating cost.
GLA-00118,Industrial Steam & Boilers Calculator,Steam & Boilers Calculator for FoodBeverage in Nordics (Site level),Industrial,Steam & Boilers,Calculator,Site,FoodBeverage,Nordics,P2,Low,2.0,1.6,0.5-2,Q4 2026,AI calculator agent that calculates and quantifies steam & boilers in the industrial sector for FoodBeverage in Nordics at the site level to reduce emissions and operating cost.
GLA-00119,Industrial Combustion Reporter,Combustion Reporter for Glass in Australia (Fleet level),Industrial,Combustion,Reporter,Fleet,Glass,Australia,P2,Low,2.7,1.4,0.5-2,Q1 2027,AI reporter agent that reports and documents combustion in the industrial sector for Glass in Australia at the fleet level to reduce emissions and operating cost.
GLA-00120,Industrial Process Heat Integrator,Process Heat Integrator for Mining in Brazil (Portfolio level),Industrial,Process Heat,Integrator,Portfolio,Mining,Brazil,P0,High,8.0,2.5,2-5,Q4 2025,AI integrator agent that integrates and connects process heat in the industrial sector for Mining in Brazil at the portfolio level to reduce emissions and operating cost.
GLA-00121,Industrial Heat Recovery Communicator,Heat Recovery Communicator for Ceramics in Global (Asset level),Industrial,Heat Recovery,Communicator,Asset,Ceramics,Global,P2,Low,1.5,1.8,0.5-2,Q1 2027,AI communicator agent that communicates and engages heat recovery in the industrial sector for Ceramics in Global at the asset level to reduce emissions and operating cost.
GLA-00122,Industrial Heat Pumps Coordinator,Heat Pumps Coordinator for GenericIndustrial in US (Site level),Industrial,Heat Pumps,Coordinator,Site,GenericIndustrial,US,P0,High,3.6,2.2,2-5,Q4 2025,AI coordinator agent that coordinates and orchestrates heat pumps in the industrial sector for GenericIndustrial in US at the site level to reduce emissions and operating cost.
GLA-00123,Industrial Process Integration Optimizer,Process Integration Optimizer for Steel in EU (Fleet level),Industrial,Process Integration,Optimizer,Fleet,Steel,EU,P0,High,2.4,1.0,2-5,Q1 2026,AI optimizer agent that optimizes and enhances process integration in the industrial sector for Steel in EU at the fleet level to reduce emissions and operating cost.
